date,state,candidate,prob
2020-05-17,North Carolina,trump,0.4974
2020-05-17,North Dakota,biden,0
2020-05-17,North Dakota,trump,1
2020-05-17,Ohio,biden,0.24458
2020-05-17,Ohio,trump,0.75542
2020-05-17,Oklahoma,biden,0
2020-05-17,Oklahoma,trump,1
2020-05-17,Oregon,biden,0.96866
2020-05-17,Oregon,trump,0.03134
2020-05-17,Pennsylvania,biden,0.71362
2020-05-17,Pennsylvania,trump,0.28638
2020-05-17,Rhode Island,biden,0.99086
2020-05-17,Rhode Island,trump,0.00914
2020-05-17,South Carolina,biden,0.048280000000000003
2020-05-17,South Carolina,trump,0.95172
2020-05-17,South Dakota,biden,2.8e-4
2020-05-17,South Dakota,trump,0.99972
2020-05-17,Tennessee,biden,8e-5
2020-05-17,Tennessee,trump,0.99992
2020-05-17,Texas,biden,0.20178
2020-05-17,Texas,trump,0.79822
2020-05-17,Utah,biden,7.8e-4
2020-05-17,Utah,trump,0.99922
2020-05-17,Vermont,biden,0.99995
2020-05-17,Vermont,trump,5e-5
2020-05-17,Virginia,biden,0.94134
2020-05-17,Virginia,trump,0.05866
2020-05-17,Washington,biden,0.99924
2020-05-17,Washington,trump,7.6e-4
2020-05-17,West Virginia,biden,0
2020-05-17,West Virginia,trump,1
2020-05-17,Wisconsin,biden,0.67062
2020-05-17,Wisconsin,trump,0.32938
2020-05-17,Wyoming,biden,0
2020-05-17,Wyoming,trump,1
2020-05-18,Alabama,biden,3e-5
2020-05-18,Alabama,trump,0.99997
2020-05-18,Alaska,biden,0.03522
2020-05-18,Alaska,trump,0.96478
2020-05-18,Arizona,biden,0.60163
2020-05-18,Arizona,trump,0.39837
2020-05-18,Arkansas,biden,0.00148
2020-05-18,Arkansas,trump,0.99852
2020-05-18,California,biden,1
2020-05-18,California,trump,0
2020-05-18,Colorado,biden,0.97428
2020-05-18,Colorado,trump,0.02572
2020-05-18,Connecticut,biden,0.99836
2020-05-18,Connecticut,trump,0.00164
2020-05-18,Delaware,biden,0.99441
2020-05-18,Delaware,trump,0.00559
2020-05-18,District of Columbia,biden,1
2020-05-18,District of Columbia,trump,0
2020-05-18,Florida,biden,0.65244
2020-05-18,Florida,trump,0.34756
2020-05-18,Georgia,biden,0.4138
2020-05-18,Georgia,trump,0.5862
2020-05-18,Hawaii,biden,1
2020-05-18,Hawaii,trump,0
2020-05-18,Idaho,biden,5e-5
2020-05-18,Idaho,trump,0.99995
2020-05-18,Illinois,biden,0.99483
2020-05-18,Illinois,trump,0.00517
2020-05-18,Indiana,biden,0.00489
2020-05-18,Indiana,trump,0.99511
2020-05-18,Iowa,biden,0.16099
2020-05-18,Iowa,trump,0.83901
2020-05-18,Kansas,biden,0.0022
2020-05-18,Kansas,trump,0.9978
2020-05-18,Kentucky,biden,0
2020-05-18,Kentucky,trump,1
2020-05-18,Louisiana,biden,0.02152
2020-05-18,Louisiana,trump,0.97848
2020-05-18,Maine,biden,0.88609
2020-05-18,Maine,trump,0.11391
2020-05-18,Maine's 1st congressional district,biden,0.99899
2020-05-18,Maine's 1st congressional district,trump,0.00101
2020-05-18,Maine's 2nd congressional district,biden,0.19915
2020-05-18,Maine's 2nd congressional district,trump,0.80085
2020-05-18,Maryland,biden,1
2020-05-18,Maryland,trump,0
2020-05-18,Massachusetts,biden,1
2020-05-18,Massachusetts,trump,0
2020-05-18,Michigan,biden,0.74952
2020-05-18,Michigan,trump,0.25048
2020-05-18,Minnesota,biden,0.84739
2020-05-18,Minnesota,trump,0.15261
2020-05-18,Mississippi,biden,0.01138
2020-05-18,Mississippi,trump,0.98862
2020-05-18,Missouri,biden,0.00797
2020-05-18,Missouri,trump,0.99203
2020-05-18,Montana,biden,0.00603
2020-05-18,Montana,trump,0.99397
2020-05-18,National,biden,0.77967
2020-05-18,National,trump,0.22033
2020-05-18,Nebraska,biden,0.00242
2020-05-18,Nebraska,trump,0.99758
2020-05-18,Nebraska's 1st congressional district,biden,0.01117
2020-05-18,Nebraska's 1st congressional district,trump,0.98883
2020-05-18,Nebraska's 2nd congressional district,biden,0.7092
2020-05-18,Nebraska's 2nd congressional district,trump,0.2908
2020-05-18,Nebraska's 3rd congressional district,biden,0
2020-05-18,Nebraska's 3rd congressional district,trump,1
2020-05-18,Nevada,biden,0.82203
2020-05-18,Nevada,trump,0.17797
2020-05-18,New Hampshire,biden,0.77442
2020-05-18,New Hampshire,trump,0.22558
2020-05-18,New Jersey,biden,0.99846
2020-05-18,New Jersey,trump,0.00154
2020-05-18,New Mexico,biden,0.96833
2020-05-18,New Mexico,trump,0.03167
2020-05-18,New York,biden,0.99999
2020-05-18,New York,trump,1e-5
2020-05-18,North Carolina,biden,0.50327
2020-05-18,North Carolina,trump,0.49673
2020-05-18,North Dakota,biden,0
2020-05-18,North Dakota,trump,1
2020-05-18,Ohio,biden,0.24582
2020-05-18,Ohio,trump,0.75418
2020-05-18,Oklahoma,biden,0
2020-05-18,Oklahoma,trump,1
2020-05-18,Oregon,biden,0.9686
2020-05-18,Oregon,trump,0.0314
2020-05-18,Pennsylvania,biden,0.71217
2020-05-18,Pennsylvania,trump,0.28783
2020-05-18,Rhode Island,biden,0.99085
2020-05-18,Rhode Island,trump,0.00915
2020-05-18,South Carolina,biden,0.04936
2020-05-18,South Carolina,trump,0.95064
2020-05-18,South Dakota,biden,2.7e-4
2020-05-18,South Dakota,trump,0.99973
2020-05-18,Tennessee,biden,9e-5
2020-05-18,Tennessee,trump,0.99991
2020-05-18,Texas,biden,0.2028
2020-05-18,Texas,trump,0.7972
2020-05-18,Utah,biden,8.1e-4
2020-05-18,Utah,trump,0.99919
2020-05-18,Vermont,biden,0.99995
2020-05-18,Vermont,trump,5e-5
2020-05-18,Virginia,biden,0.93814
2020-05-18,Virginia,trump,0.06186
2020-05-18,Washington,biden,0.99915
2020-05-18,Washington,trump,8.5e-4
2020-05-18,West Virginia,biden,0
2020-05-18,West Virginia,trump,1
2020-05-18,Wisconsin,biden,0.66892
2020-05-18,Wisconsin,trump,0.33108
2020-05-18,Wyoming,biden,0
2020-05-18,Wyoming,trump,1
2020-05-19,Alabama,biden,3e-5
2020-05-19,Alabama,trump,0.99997
2020-05-19,Alaska,biden,0.03626
2020-05-19,Alaska,trump,0.96374
2020-05-19,Arizona,biden,0.61471
2020-05-19,Arizona,trump,0.38529
2020-05-19,Arkansas,biden,0.00136
2020-05-19,Arkansas,trump,0.99864
2020-05-19,California,biden,1
2020-05-19,California,trump,0
2020-05-19,Colorado,biden,0.97476
2020-05-19,Colorado,trump,0.02524
2020-05-19,Connecticut,biden,0.99837
2020-05-19,Connecticut,trump,0.00163
2020-05-19,Delaware,biden,0.99462
2020-05-19,Delaware,trump,0.00538
2020-05-19,District of Columbia,biden,1
2020-05-19,District of Columbia,trump,0
2020-05-19,Florida,biden,0.63956
2020-05-19,Florida,trump,0.36044
2020-05-19,Georgia,biden,0.45005
2020-05-19,Georgia,trump,0.54995
2020-05-19,Hawaii,biden,1
2020-05-19,Hawaii,trump,0
2020-05-19,Idaho,biden,4e-5
2020-05-19,Idaho,trump,0.99996
2020-05-19,Illinois,biden,0.99537
2020-05-19,Illinois,trump,0.00463
2020-05-19,Indiana,biden,0.0051
2020-05-19,Indiana,trump,0.9949
2020-05-19,Iowa,biden,0.16346
2020-05-19,Iowa,trump,0.83654
2020-05-19,Kansas,biden,0.00231
2020-05-19,Kansas,trump,0.99769
2020-05-19,Kentucky,biden,0
2020-05-19,Kentucky,trump,1
2020-05-19,Louisiana,biden,0.02088
2020-05-19,Louisiana,trump,0.97912
2020-05-19,Maine,biden,0.88745
2020-05-19,Maine,trump,0.11255
2020-05-19,Maine's 1st congressional district,biden,0.99898
2020-05-19,Maine's 1st congressional district,trump,0.00102
2020-05-19,Maine's 2nd congressional district,biden,0.19977
2020-05-19,Maine's 2nd congressional district,trump,0.80023
2020-05-19,Maryland,biden,1
2020-05-19,Maryland,trump,0
2020-05-19,Massachusetts,biden,1
2020-05-19,Massachusetts,trump,0
2020-05-19,Michigan,biden,0.7557
2020-05-19,Michigan,trump,0.2443
2020-05-19,Minnesota,biden,0.84888
2020-05-19,Minnesota,trump,0.15112
2020-05-19,Mississippi,biden,0.01194
2020-05-19,Mississippi,trump,0.98806
2020-05-19,Missouri,biden,0.00845
2020-05-19,Missouri,trump,0.99155
2020-05-19,Montana,biden,0.00611
2020-05-19,Montana,trump,0.99389
2020-05-19,National,biden,0.78652
2020-05-19,National,trump,0.21348
2020-05-19,Nebraska,biden,0.00217
2020-05-19,Nebraska,trump,0.99783
2020-05-19,Nebraska's 1st congressional district,biden,0.01071
2020-05-19,Nebraska's 1st congressional district,trump,0.98929
2020-05-19,Nebraska's 2nd congressional district,biden,0.70821
2020-05-19,Nebraska's 2nd congressional district,trump,0.29179
2020-05-19,Nebraska's 3rd congressional district,biden,0
2020-05-19,Nebraska's 3rd congressional district,trump,1
2020-05-19,Nevada,biden,0.8264
2020-05-19,Nevada,trump,0.1736
2020-05-19,New Hampshire,biden,0.77722
2020-05-19,New Hampshire,trump,0.22278
2020-05-19,New Jersey,biden,0.9986
2020-05-19,New Jersey,trump,0.0014
2020-05-19,New Mexico,biden,0.96978
2020-05-19,New Mexico,trump,0.03022
2020-05-19,New York,biden,1
2020-05-19,New York,trump,0
2020-05-19,North Carolina,biden,0.51147
2020-05-19,North Carolina,trump,0.48853
2020-05-19,North Dakota,biden,0
2020-05-19,North Dakota,trump,1
2020-05-19,Ohio,biden,0.25068
2020-05-19,Ohio,trump,0.74932
2020-05-19,Oklahoma,biden,0
2020-05-19,Oklahoma,trump,1
2020-05-19,Oregon,biden,0.97084
2020-05-19,Oregon,trump,0.02916
2020-05-19,Pennsylvania,biden,0.71838
2020-05-19,Pennsylvania,trump,0.28162
2020-05-19,Rhode Island,biden,0.99185
2020-05-19,Rhode Island,trump,0.00815
2020-05-19,South Carolina,biden,0.05049
2020-05-19,South Carolina,trump,0.94951
2020-05-19,South Dakota,biden,2.1e-4
2020-05-19,South Dakota,trump,0.99979
2020-05-19,Tennessee,biden,7e-5
2020-05-19,Tennessee,trump,0.99993
2020-05-19,Texas,biden,0.20647
2020-05-19,Texas,trump,0.79353
2020-05-19,Utah,biden,7.9e-4
2020-05-19,Utah,trump,0.99921
2020-05-19,Vermont,biden,0.99994
2020-05-19,Vermont,trump,6e-5
2020-05-19,Virginia,biden,0.94906
2020-05-19,Virginia,trump,0.05094
2020-05-19,Washington,biden,0.9992
2020-05-19,Washington,trump,8e-4
2020-05-19,West Virginia,biden,0
2020-05-19,West Virginia,trump,1
2020-05-19,Wisconsin,biden,0.67490000000000006
2020-05-19,Wisconsin,trump,0.3251
2020-05-19,Wyoming,biden,0
2020-05-19,Wyoming,trump,1
2020-05-20,Alabama,biden,1e-5
2020-05-20,Alabama,trump,0.99999
2020-05-20,Alaska,biden,0.03418
2020-05-20,Alaska,trump,0.96582
2020-05-20,Arizona,biden,0.63856
2020-05-20,Arizona,trump,0.36144
2020-05-20,Arkansas,biden,0.00162
2020-05-20,Arkansas,trump,0.99838
2020-05-20,California,biden,1
2020-05-20,California,trump,0
2020-05-20,Colorado,biden,0.97712
2020-05-20,Colorado,trump,0.02288
2020-05-20,Connecticut,biden,0.99869
2020-05-20,Connecticut,trump,0.00131
2020-05-20,Delaware,biden,0.99528
2020-05-20,Delaware,trump,0.00472
2020-05-20,District of Columbia,biden,1
2020-05-20,District of Columbia,trump,0
2020-05-20,Florida,biden,0.60463
2020-05-20,Florida,trump,0.39537
2020-05-20,Georgia,biden,0.44246
2020-05-20,Georgia,trump,0.55754
2020-05-20,Hawaii,biden,1
2020-05-20,Hawaii,trump,0
2020-05-20,Idaho,biden,4e-5
2020-05-20,Idaho,trump,0.99996
2020-05-20,Illinois,biden,0.99477
2020-05-20,Illinois,trump,0.00523
2020-05-20,Indiana,biden,0.00439
2020-05-20,Indiana,trump,0.99561
2020-05-20,Iowa,biden,0.15402
2020-05-20,Iowa,trump,0.84598
2020-05-20,Kansas,biden,0.0019
2020-05-20,Kansas,trump,0.9981
2020-05-20,Kentucky,biden,0
2020-05-20,Kentucky,trump,1
2020-05-20,Louisiana,biden,0.02142
2020-05-20,Louisiana,trump,0.97858
2020-05-20,Maine,biden,0.89041
2020-05-20,Maine,trump,0.10959
2020-05-20,Maine's 1st congressional district,biden,0.99923
2020-05-20,Maine's 1st congressional district,trump,7.7e-4
2020-05-20,Maine's 2nd congressional district,biden,0.19839
2020-05-20,Maine's 2nd congressional district,trump,0.80161
2020-05-20,Maryland,biden,1
2020-05-20,Maryland,trump,0
2020-05-20,Massachusetts,biden,1
2020-05-20,Massachusetts,trump,0
2020-05-20,Michigan,biden,0.74734
2020-05-20,Michigan,trump,0.25266
2020-05-20,Minnesota,biden,0.85328
2020-05-20,Minnesota,trump,0.14672
2020-05-20,Mississippi,biden,0.01024
2020-05-20,Mississippi,trump,0.98976
2020-05-20,Missouri,biden,0.00743
2020-05-20,Missouri,trump,0.99257
2020-05-20,Montana,biden,0.0058
2020-05-20,Montana,trump,0.9942
2020-05-20,National,biden,0.7742
2020-05-20,National,trump,0.2258
2020-05-20,Nebraska,biden,0.0025
2020-05-20,Nebraska,trump,0.9975
2020-05-20,Nebraska's 1st congressional district,biden,0.01117
2020-05-20,Nebraska's 1st congressional district,trump,0.98883
2020-05-20,Nebraska's 2nd congressional district,biden,0.71739
2020-05-20,Nebraska's 2nd congressional district,trump,0.28261
2020-05-20,Nebraska's 3rd congressional district,biden,0
2020-05-20,Nebraska's 3rd congressional district,trump,1
2020-05-20,Nevada,biden,0.82078
2020-05-20,Nevada,trump,0.17922
2020-05-20,New Hampshire,biden,0.77687
2020-05-20,New Hampshire,trump,0.22313
2020-05-20,New Jersey,biden,0.9986
2020-05-20,New Jersey,trump,0.0014
2020-05-20,New Mexico,biden,0.96971
2020-05-20,New Mexico,trump,0.03029
2020-05-20,New York,biden,1
2020-05-20,New York,trump,0
2020-05-20,North Carolina,biden,0.49993
2020-05-20,North Carolina,trump,0.50007
2020-05-20,North Dakota,biden,0
2020-05-20,North Dakota,trump,1
2020-05-20,Ohio,biden,0.24162
2020-05-20,Ohio,trump,0.75838
2020-05-20,Oklahoma,biden,0
2020-05-20,Oklahoma,trump,1
2020-05-20,Oregon,biden,0.96792
2020-05-20,Oregon,trump,0.03208
2020-05-20,Pennsylvania,biden,0.70994
2020-05-20,Pennsylvania,trump,0.29006
2020-05-20,Rhode Island,biden,0.99066
2020-05-20,Rhode Island,trump,0.00934
2020-05-20,South Carolina,biden,0.04745
2020-05-20,South Carolina,trump,0.95255
2020-05-20,South Dakota,biden,2.9e-4
2020-05-20,South Dakota,trump,0.99971
2020-05-20,Tennessee,biden,5e-5
2020-05-20,Tennessee,trump,0.99995
2020-05-20,Texas,biden,0.19867
2020-05-20,Texas,trump,0.80133
2020-05-20,Utah,biden,7.7e-4
2020-05-20,Utah,trump,0.99923
2020-05-20,Vermont,biden,0.99994
2020-05-20,Vermont,trump,6e-5
2020-05-20,Virginia,biden,0.95175
2020-05-20,Virginia,trump,0.04825
2020-05-20,Washington,biden,0.99928
2020-05-20,Washington,trump,7.2e-4
2020-05-20,West Virginia,biden,0
2020-05-20,West Virginia,trump,1
2020-05-20,Wisconsin,biden,0.6659
2020-05-20,Wisconsin,trump,0.3341
2020-05-20,Wyoming,biden,0
2020-05-20,Wyoming,trump,1
2020-05-21,Alabama,biden,5e-5
2020-05-21,Alabama,trump,0.99995
2020-05-21,Alaska,biden,0.04523
2020-05-21,Alaska,trump,0.95477
2020-05-21,Arizona,biden,0.5943
2020-05-21,Arizona,trump,0.4057
2020-05-21,Arkansas,biden,0.00209
2020-05-21,Arkansas,trump,0.99791
2020-05-21,California,biden,1
2020-05-21,California,trump,0
2020-05-21,Colorado,biden,0.98226
2020-05-21,Colorado,trump,0.01774
2020-05-21,Connecticut,biden,0.99904
2020-05-21,Connecticut,trump,9.6e-4
2020-05-21,Delaware,biden,0.99628
2020-05-21,Delaware,trump,0.0037200000000000002
2020-05-21,District of Columbia,biden,1
2020-05-21,District of Columbia,trump,0
2020-05-21,Florida,biden,0.64694
2020-05-21,Florida,trump,0.35306
2020-05-21,Georgia,biden,0.48825
2020-05-21,Georgia,trump,0.51175
2020-05-21,Hawaii,biden,1
2020-05-21,Hawaii,trump,0
2020-05-21,Idaho,biden,8e-5
2020-05-21,Idaho,trump,0.99992
2020-05-21,Illinois,biden,0.99551
2020-05-21,Illinois,trump,0.00449
2020-05-21,Indiana,biden,0.00632
2020-05-21,Indiana,trump,0.99368
2020-05-21,Iowa,biden,0.18099
2020-05-21,Iowa,trump,0.81901
2020-05-21,Kansas,biden,0.00279
2020-05-21,Kansas,trump,0.99721
2020-05-21,Kentucky,biden,1e-5
2020-05-21,Kentucky,trump,0.99999
2020-05-21,Louisiana,biden,0.02631
2020-05-21,Louisiana,trump,0.97369000000000006
2020-05-21,Maine,biden,0.90785
2020-05-21,Maine,trump,0.09215
2020-05-21,Maine's 1st congressional district,biden,0.99945
2020-05-21,Maine's 1st congressional district,trump,5.5e-4
2020-05-21,Maine's 2nd congressional district,biden,0.23022
2020-05-21,Maine's 2nd congressional district,trump,0.76978
2020-05-21,Maryland,biden,1
2020-05-21,Maryland,trump,0
2020-05-21,Massachusetts,biden,1
2020-05-21,Massachusetts,trump,0
2020-05-21,Michigan,biden,0.74613
2020-05-21,Michigan,trump,0.25387
2020-05-21,Minnesota,biden,0.87502
2020-05-21,Minnesota,trump,0.12498
2020-05-21,Mississippi,biden,0.0138
2020-05-21,Mississippi,trump,0.9862
2020-05-21,Missouri,biden,0.01049
2020-05-21,Missouri,trump,0.98951
2020-05-21,Montana,biden,0.00802
2020-05-21,Montana,trump,0.99198
2020-05-21,National,biden,0.80832
2020-05-21,National,trump,0.19168
2020-05-21,Nebraska,biden,0.00333
2020-05-21,Nebraska,trump,0.99667
2020-05-21,Nebraska's 1st congressional district,biden,0.01416
2020-05-21,Nebraska's 1st congressional district,trump,0.98584
2020-05-21,Nebraska's 2nd congressional district,biden,0.75205
2020-05-21,Nebraska's 2nd congressional district,trump,0.24795
2020-05-21,Nebraska's 3rd congressional district,biden,0
2020-05-21,Nebraska's 3rd congressional district,trump,1
2020-05-21,Nevada,biden,0.84357
2020-05-21,Nevada,trump,0.15643
2020-05-21,New Hampshire,biden,0.80634
2020-05-21,New Hampshire,trump,0.19366
2020-05-21,New Jersey,biden,0.99895
2020-05-21,New Jersey,trump,0.00105
2020-05-21,New Mexico,biden,0.97575
2020-05-21,New Mexico,trump,0.02425
2020-05-21,New York,biden,1
2020-05-21,New York,trump,0
2020-05-21,North Carolina,biden,0.52295
2020-05-21,North Carolina,trump,0.47705
2020-05-21,North Dakota,biden,0
2020-05-21,North Dakota,trump,1
2020-05-21,Ohio,biden,0.27735
2020-05-21,Ohio,trump,0.72265
2020-05-21,Oklahoma,biden,0
2020-05-21,Oklahoma,trump,1
2020-05-21,Oregon,biden,0.97177
2020-05-21,Oregon,trump,0.02823
2020-05-21,Pennsylvania,biden,0.73189
2020-05-21,Pennsylvania,trump,0.26811
2020-05-21,Rhode Island,biden,0.99195
2020-05-21,Rhode Island,trump,0.00805
2020-05-21,South Carolina,biden,0.05972
2020-05-21,South Carolina,trump,0.94028
2020-05-21,South Dakota,biden,4.9e-4
2020-05-21,South Dakota,trump,0.99951
2020-05-21,Tennessee,biden,9e-5
2020-05-21,Tennessee,trump,0.99991
2020-05-21,Texas,biden,0.23122
2020-05-21,Texas,trump,0.76878
2020-05-21,Utah,biden,0.0014
2020-05-21,Utah,trump,0.9986
2020-05-21,Vermont,biden,0.99994
2020-05-21,Vermont,trump,6e-5
2020-05-21,Virginia,biden,0.96116
2020-05-21,Virginia,trump,0.03884
2020-05-21,Washington,biden,0.99989
2020-05-21,Washington,trump,1.1e-4
2020-05-21,West Virginia,biden,0
2020-05-21,West Virginia,trump,1
2020-05-21,Wisconsin,biden,0.79386
2020-05-21,Wisconsin,trump,0.20614
2020-05-21,Wyoming,biden,0
2020-05-21,Wyoming,trump,1
2020-05-22,Alabama,biden,4e-5
2020-05-22,Alabama,trump,0.99996
2020-05-22,Alaska,biden,0.04091
2020-05-22,Alaska,trump,0.95909
2020-05-22,Arizona,biden,0.57342
2020-05-22,Arizona,trump,0.42658
2020-05-22,Arkansas,biden,0.00188
2020-05-22,Arkansas,trump,0.99812
2020-05-22,California,biden,1
2020-05-22,California,trump,0
2020-05-22,Colorado,biden,0.9798
2020-05-22,Colorado,trump,0.0202
2020-05-22,Connecticut,biden,0.99874
2020-05-22,Connecticut,trump,0.00126
2020-05-22,Delaware,biden,0.99564
2020-05-22,Delaware,trump,0.00436
2020-05-22,District of Columbia,biden,1
2020-05-22,District of Columbia,trump,0
2020-05-22,Florida,biden,0.63694
2020-05-22,Florida,trump,0.36306
2020-05-22,Georgia,biden,0.46983
2020-05-22,Georgia,trump,0.53017
2020-05-22,Hawaii,biden,1
2020-05-22,Hawaii,trump,0
2020-05-22,Idaho,biden,6e-5
2020-05-22,Idaho,trump,0.99994
2020-05-22,Illinois,biden,0.99471
2020-05-22,Illinois,trump,0.00529
2020-05-22,Indiana,biden,0.00562
2020-05-22,Indiana,trump,0.99438
2020-05-22,Iowa,biden,0.16589
2020-05-22,Iowa,trump,0.83411
2020-05-22,Kansas,biden,0.00238
2020-05-22,Kansas,trump,0.99762
2020-05-22,Kentucky,biden,1e-5
2020-05-22,Kentucky,trump,0.99999
2020-05-22,Louisiana,biden,0.02412
2020-05-22,Louisiana,trump,0.97588
2020-05-22,Maine,biden,0.89763
2020-05-22,Maine,trump,0.10237
2020-05-22,Maine's 1st congressional district,biden,0.99931
2020-05-22,Maine's 1st congressional district,trump,6.9e-4
2020-05-22,Maine's 2nd congressional district,biden,0.21446
2020-05-22,Maine's 2nd congressional district,trump,0.78554
2020-05-22,Maryland,biden,1
2020-05-22,Maryland,trump,0
2020-05-22,Massachusetts,biden,1
2020-05-22,Massachusetts,trump,0
2020-05-22,Michigan,biden,0.72856
2020-05-22,Michigan,trump,0.27144
2020-05-22,Minnesota,biden,0.86318
2020-05-22,Minnesota,trump,0.13682
2020-05-22,Mississippi,biden,0.01216
2020-05-22,Mississippi,trump,0.98784
2020-05-22,Missouri,biden,0.00914
2020-05-22,Missouri,trump,0.99086
2020-05-22,Montana,biden,0.00701
2020-05-22,Montana,trump,0.99299
2020-05-22,National,biden,0.78965
2020-05-22,National,trump,0.21035
2020-05-22,Nebraska,biden,0.00298
2020-05-22,Nebraska,trump,0.99702
2020-05-22,Nebraska's 1st congressional district,biden,0.01269
2020-05-22,Nebraska's 1st congressional district,trump,0.98731
2020-05-22,Nebraska's 2nd congressional district,biden,0.73464
2020-05-22,Nebraska's 2nd congressional district,trump,0.26536
2020-05-22,Nebraska's 3rd congressional district,biden,0
2020-05-22,Nebraska's 3rd congressional district,trump,1
2020-05-22,Nevada,biden,0.82963
2020-05-22,Nevada,trump,0.17037
2020-05-22,New Hampshire,biden,0.79032
2020-05-22,New Hampshire,trump,0.20968
2020-05-22,New Jersey,biden,0.99866
2020-05-22,New Jersey,trump,0.00134
2020-05-22,New Mexico,biden,0.97201
2020-05-22,New Mexico,trump,0.02799
2020-05-22,New York,biden,1
2020-05-22,New York,trump,0
2020-05-22,North Carolina,biden,0.4948
2020-05-22,North Carolina,trump,0.5052
2020-05-22,North Dakota,biden,0
2020-05-22,North Dakota,trump,1
2020-05-22,Ohio,biden,0.26051
2020-05-22,Ohio,trump,0.73949
2020-05-22,Oklahoma,biden,0
2020-05-22,Oklahoma,trump,1
2020-05-22,Oregon,biden,0.96838
2020-05-22,Oregon,trump,0.03162
2020-05-22,Pennsylvania,biden,0.71328
2020-05-22,Pennsylvania,trump,0.28672
2020-05-22,Rhode Island,biden,0.99068
2020-05-22,Rhode Island,trump,0.00932
2020-05-22,South Carolina,biden,0.05452
2020-05-22,South Carolina,trump,0.94548
2020-05-22,South Dakota,biden,3.9e-4
2020-05-22,South Dakota,trump,0.99961
2020-05-22,Tennessee,biden,5e-5
2020-05-22,Tennessee,trump,0.99995
2020-05-22,Texas,biden,0.21528
2020-05-22,Texas,trump,0.78472
2020-05-22,Utah,biden,0.00112
2020-05-22,Utah,trump,0.99888
2020-05-22,Vermont,biden,0.99995
2020-05-22,Vermont,trump,5e-5
2020-05-22,Virginia,biden,0.9556
2020-05-22,Virginia,trump,0.0444
2020-05-22,Washington,biden,0.9998
2020-05-22,Washington,trump,2e-4
2020-05-22,West Virginia,biden,0
2020-05-22,West Virginia,trump,1
2020-05-22,Wisconsin,biden,0.77702
2020-05-22,Wisconsin,trump,0.22298
2020-05-22,Wyoming,biden,0
2020-05-22,Wyoming,trump,1
2020-05-23,Alabama,biden,4e-5
2020-05-23,Alabama,trump,0.99996
2020-05-23,Alaska,biden,0.04102
2020-05-23,Alaska,trump,0.95898
2020-05-23,Arizona,biden,0.57332
2020-05-23,Arizona,trump,0.42668
2020-05-23,Arkansas,biden,0.00187
2020-05-23,Arkansas,trump,0.99813
2020-05-23,California,biden,1
2020-05-23,California,trump,0
2020-05-23,Colorado,biden,0.9797
2020-05-23,Colorado,trump,0.0203
2020-05-23,Connecticut,biden,0.99868
2020-05-23,Connecticut,trump,0.00132
2020-05-23,Delaware,biden,0.99551
2020-05-23,Delaware,trump,0.00449
2020-05-23,District of Columbia,biden,1
2020-05-23,District of Columbia,trump,0
2020-05-23,Florida,biden,0.63656
2020-05-23,Florida,trump,0.36344
2020-05-23,Georgia,biden,0.46877
2020-05-23,Georgia,trump,0.53123
2020-05-23,Hawaii,biden,1
2020-05-23,Hawaii,trump,0
2020-05-23,Idaho,biden,6e-5
2020-05-23,Idaho,trump,0.99994
2020-05-23,Illinois,biden,0.99467
2020-05-23,Illinois,trump,0.00533
2020-05-23,Indiana,biden,0.00562
2020-05-23,Indiana,trump,0.99438
2020-05-23,Iowa,biden,0.16509
2020-05-23,Iowa,trump,0.83491
2020-05-23,Kansas,biden,0.00238
2020-05-23,Kansas,trump,0.99762
2020-05-23,Kentucky,biden,1e-5
2020-05-23,Kentucky,trump,0.99999
2020-05-23,Louisiana,biden,0.02412
2020-05-23,Louisiana,trump,0.97588
2020-05-23,Maine,biden,0.89712
2020-05-23,Maine,trump,0.10288
2020-05-23,Maine's 1st congressional district,biden,0.99927
2020-05-23,Maine's 1st congressional district,trump,7.3e-4
2020-05-23,Maine's 2nd congressional district,biden,0.21431
2020-05-23,Maine's 2nd congressional district,trump,0.78569
2020-05-23,Maryland,biden,1
2020-05-23,Maryland,trump,0
2020-05-23,Massachusetts,biden,1
2020-05-23,Massachusetts,trump,0
2020-05-23,Michigan,biden,0.72901
2020-05-23,Michigan,trump,0.27099
2020-05-23,Minnesota,biden,0.86256
2020-05-23,Minnesota,trump,0.13744
2020-05-23,Mississippi,biden,0.01223
2020-05-23,Mississippi,trump,0.98777
2020-05-23,Missouri,biden,0.00924
2020-05-23,Missouri,trump,0.99076
2020-05-23,Montana,biden,0.007
2020-05-23,Montana,trump,0.993
2020-05-23,National,biden,0.78913
2020-05-23,National,trump,0.21087
2020-05-23,Nebraska,biden,0.00299
2020-05-23,Nebraska,trump,0.99701
2020-05-23,Nebraska's 1st congressional district,biden,0.01269
2020-05-23,Nebraska's 1st congressional district,trump,0.98731
2020-05-23,Nebraska's 2nd congressional district,biden,0.73355
2020-05-23,Nebraska's 2nd congressional district,trump,0.26645
2020-05-23,Nebraska's 3rd congressional district,biden,0
2020-05-23,Nebraska's 3rd congressional district,trump,1
2020-05-23,Nevada,biden,0.82783
2020-05-23,Nevada,trump,0.17217
2020-05-23,New Hampshire,biden,0.78942
2020-05-23,New Hampshire,trump,0.21058
2020-05-23,New Jersey,biden,0.99866
2020-05-23,New Jersey,trump,0.00134
